year,decade,century,tried,deaths,city,gadm.adm2,gadm.adm1,gadm.adm0,lon,lat,record.source
1561,1560,1500,1,1.0,Gembloux,Namur,Wallonie,Belgium,4.68843,50.5652,Brouette (1953)
1561,1560,1500,1,0.0,Fernelmont,Namur,Wallonie,Belgium,4.98333,50.55,Brouette (1953)
1561,1560,1500,1,1.0,Gembloux,Namur,Wallonie,Belgium,4.68843,50.5652,Brouette (1953)
1561,1560,1500,1,0.0,,Namur,Wallonie,Belgium,,,Brouette (1953)
1561,1560,1500,1,1.0,Fernelmont,Namur,Wallonie,Belgium,4.98333,50.55,Brouette (1953)
1561,1560,1500,1,0.0,Mettet,Namur,Wallonie,Belgium,4.65785,50.32,Brouette (1953)
1562,1560,1500,1,0.0,Walcourt,Namur,Wallonie,Belgium,4.43492,50.2539,Brouette (1953)
1562,1560,1500,1,0.0,Fleurus,Hainaut,Wallonie,Belgium,4.55119,50.4823,Brouette (1953)
1562,1560,1500,1,1.0,Fleurus,Hainaut,Wallonie,Belgium,4.55119,50.4823,Brouette (1953)
1563,1560,1500,1,0.0,Jemeppe-sur-Sambre,Namur,Wallonie,Belgium,4.67869,50.4631,Brouette (1953)
1563,1560,1500,1,0.0,Fleurus,Hainaut,Wallonie,Belgium,4.55119,50.4823,Brouette (1953)
1563,1560,1500,1,1.0,Villers-la-Ville,Brabant Wallon,Wallonie,Belgium,4.53454,50.5792,Brouette (1953)
1564,1560,1500,1,0.0,Gesves,Namur,Wallonie,Belgium,5.07555,50.4025,Brouette (1953)
1564,1560,1500,1,1.0,Bioul,Namur,Wallonie,Belgium,4.7961,50.3311,Brouette (1953)
1564,1560,1500,1,1.0,Bioul,Namur,Wallonie,Belgium,4.7961,50.3311,Brouette (1953)
1564,1560,1500,1,0.0,Charleroi,Hainaut,Wallonie,Belgium,4.44464,50.4108,Brouette (1953)
1565,1560,1500,1,1.0,Wasseiges,Liege,Wallonie,Belgium,5.00162,50.6175,Brouette (1953)
1565,1560,1500,1,1.0,Jemeppe-sur-Sambre,Namur,Wallonie,Belgium,4.67869,50.4631,Brouette (1953)
1566,1560,1500,1,,Hastiere,Namur,Wallonie,Belgium,4.83333,50.2167,Brouette (1953)
1566,1560,1500,1,,Fleurus,Hainaut,Wallonie,Belgium,4.55119,50.4823,Brouette (1953)
1567,1560,1500,1,0.0,Floreffe,Namur,Wallonie,Belgium,4.75922,50.434,Brouette (1953)
1567,1560,1500,1,1.0,Floreffe,Namur,Wallonie,Belgium,4.75922,50.434,Brouette (1953)
1568,1560,1500,1,1.0,Floreffe,Namur,Wallonie,Belgium,4.75922,50.434,Brouette (1953)
1569,1560,1500,1,1.0,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
1572,1570,1500,1,1.0,Pont-a-Celles,Hainaut,Wallonie,Belgium,4.35801,50.5135,Brouette (1953)
1572,1570,1500,1,0.0,Onhaye,Namur,Wallonie,Belgium,4.83986,50.2415,Brouette (1953)
1573,1570,1500,1,0.0,Charleroi,Hainaut,Wallonie,Belgium,4.44464,50.4108,Brouette (1953)
1573,1570,1500,1,0.0,Eghezee,Namur,Wallonie,Belgium,4.90365,50.5926,Brouette (1953)
1574,1570,1500,1,0.0,Floreffe,Namur,Wallonie,Belgium,4.75922,50.434,Brouette (1953)
1574,1570,1500,1,1.0,Floreffe,Namur,Wallonie,Belgium,4.75922,50.434,Brouette (1953)
1574,1570,1500,1,0.0,Fernelmont,Namur,Wallonie,Belgium,4.98333,50.55,Brouette (1953)
1574,1570,1500,1,1.0,Jemeppe-sur-Sambre,Namur,Wallonie,Belgium,4.67869,50.4631,Brouette (1953)
1574,1570,1500,1,1.0,Jemeppe-sur-Sambre,Namur,Wallonie,Belgium,4.67869,50.4631,Brouette (1953)
1574,1570,1500,1,1.0,Jemeppe-sur-Sambre,Namur,Wallonie,Belgium,4.67869,50.4631,Brouette (1953)
1575,1570,1500,1,1.0,Mettet,Namur,Wallonie,Belgium,4.65785,50.32,Brouette (1953)
1576,1570,1500,1,0.0,Dinant,Namur,Wallonie,Belgium,4.91275,50.2605,Brouette (1953)
1587,1580,1500,1,0.0,Hastiere,Namur,Wallonie,Belgium,4.83333,50.2167,Brouette (1953)
1587,1580,1500,1,,Wasseiges,Liege,Wallonie,Belgium,5.00162,50.6175,Brouette (1953)
1587,1580,1500,1,,Fleurus,Hainaut,Wallonie,Belgium,4.55119,50.4823,Brouette (1953)
1585,1580,1500,1,,Mettet,Namur,Wallonie,Belgium,4.65785,50.32,Brouette (1953)
1585,1580,1500,1,,Mettet,Namur,Wallonie,Belgium,4.65785,50.32,Brouette (1953)
1586,1580,1500,1,,Yvoir,Namur,Wallonie,Belgium,4.87786,50.327,Brouette (1953)
1588,1580,1500,1,1.0,Profondeville,Namur,Wallonie,Belgium,4.8674,50.3757,Brouette (1953)
1588,1580,1500,1,1.0,Profondeville,Namur,Wallonie,Belgium,4.8674,50.3757,Brouette (1953)
1588,1580,1500,1,0.0,Fleurus,Hainaut,Wallonie,Belgium,4.55119,50.4823,Brouette (1953)
1588,1580,1500,1,0.0,Fleurus,Hainaut,Wallonie,Belgium,4.55119,50.4823,Brouette (1953)
1590,1590,1500,1,0.0,Onhaye,Namur,Wallonie,Belgium,4.83986,50.2415,Brouette (1953)
1590,1590,1500,1,1.0,Charleroi,Hainaut,Wallonie,Belgium,4.44464,50.4108,Brouette (1953)
1591,1590,1500,1,0.0,,Namur,Wallonie,Belgium,,,Brouette (1953)
1591,1590,1500,1,1.0,Burdinne,Liege,Wallonie,Belgium,5.07643,50.5841,Brouette (1953)
1591,1590,1500,1,1.0,Eghezee,Namur,Wallonie,Belgium,4.90365,50.5926,Brouette (1953)
1592,1590,1500,1,1.0,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
1593,1590,1500,1,0.0,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
1593,1590,1500,1,1.0,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
1593,1590,1500,1,1.0,,Namur,Wallonie,Belgium,,,Brouette (1953)
1593,1590,1500,1,1.0,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
1596,1590,1500,1,1.0,Mons,Hainaut,Wallonie,Belgium,3.95666,50.4542,Brouette (1953)
1596,1590,1500,1,1.0,Mettet,Namur,Wallonie,Belgium,4.65785,50.32,Brouette (1953)
1596,1590,1500,1,,,Namur,Wallonie,Belgium,,,Brouette (1953)
1596,1590,1500,1,1.0,Floreffe,Namur,Wallonie,Belgium,4.75922,50.434,Brouette (1953)
1597,1590,1500,1,1.0,Seraing,Liege,Wallonie,Belgium,5.49963,50.5839,Brouette (1953)
1597,1590,1500,1,1.0,Chatelet,Hainaut,Wallonie,Belgium,4.52786,50.4061,Brouette (1953)
1597,1590,1500,1,0.0,Hamois,Namur,Wallonie,Belgium,5.15685,50.341,Brouette (1953)
1597,1590,1500,1,1.0,Dinant,Namur,Wallonie,Belgium,4.91275,50.2605,Brouette (1953)
1597,1590,1500,1,1.0,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
1597,1590,1500,1,0.0,Floreffe,Namur,Wallonie,Belgium,4.75922,50.434,Brouette (1953)
1598,1590,1500,1,,Charleroi,Hainaut,Wallonie,Belgium,4.44464,50.4108,Brouette (1953)
1599,1590,1500,1,,Sambreville,Namur,Wallonie,Belgium,4.63073,50.4467,Brouette (1953)
1599,1590,1500,1,0.0,Sambreville,Namur,Wallonie,Belgium,4.63073,50.4467,Brouette (1953)
1599,1590,1500,1,1.0,Eghezee,Namur,Wallonie,Belgium,4.90365,50.5926,Brouette (1953)
1600,1600,1600,1,,Floreffe,Namur,Wallonie,Belgium,4.75922,50.434,Brouette (1953)
1600,1600,1600,1,0.0,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
1600,1600,1600,1,1.0,Onhaye,Namur,Wallonie,Belgium,4.83986,50.2415,Brouette (1953)
1601,1600,1600,1,1.0,Onhaye,Namur,Wallonie,Belgium,4.83986,50.2415,Brouette (1953)
1601,1600,1600,1,1.0,Onhaye,Namur,Wallonie,Belgium,4.83986,50.2415,Brouette (1953)
1601,1600,1600,1,1.0,Onhaye,Namur,Wallonie,Belgium,4.83986,50.2415,Brouette (1953)
1601,1600,1600,1,1.0,Gembloux,Namur,Wallonie,Belgium,4.68843,50.5652,Brouette (1953)
1601,1600,1600,1,1.0,,Namur,Wallonie,Belgium,,,Brouette (1953)
1601,1600,1600,1,1.0,Dinant,Namur,Wallonie,Belgium,4.91275,50.2605,Brouette (1953)
1601,1600,1600,1,,Ciney,Namur,Wallonie,Belgium,5.10083,50.2957,Brouette (1953)
1601,1600,1600,1,,Mettet,Namur,Wallonie,Belgium,4.65785,50.32,Brouette (1953)
1601,1600,1600,1,1.0,Walcourt,Namur,Wallonie,Belgium,4.43492,50.2539,Brouette (1953)
1601,1600,1600,1,0.0,Mettet,Namur,Wallonie,Belgium,4.65785,50.32,Brouette (1953)
1601,1600,1600,1,,Mettet,Namur,Wallonie,Belgium,4.65785,50.32,Brouette (1953)
1601,1600,1600,1,,Onhaye,Namur,Wallonie,Belgium,4.83986,50.2415,Brouette (1953)
1601,1600,1600,1,0.0,Eghezee,Namur,Wallonie,Belgium,4.90365,50.5926,Brouette (1953)
1601,1600,1600,1,1.0,Charleroi,Hainaut,Wallonie,Belgium,4.44464,50.4108,Brouette (1953)
1601,1600,1600,1,1.0,Charleroi,Hainaut,Wallonie,Belgium,4.44464,50.4108,Brouette (1953)
1601,1600,1600,1,,Dinant,Namur,Wallonie,Belgium,4.91275,50.2605,Brouette (1953)
1601,1600,1600,1,1.0,Dinant,Namur,Wallonie,Belgium,4.91275,50.2605,Brouette (1953)
1601,1600,1600,1,1.0,Dinant,Namur,Wallonie,Belgium,4.91275,50.2605,Brouette (1953)
1602,1600,1600,1,,,Namur,Wallonie,Belgium,,,Brouette (1953)
1604,1600,1600,1,,Dinant,Namur,Wallonie,Belgium,4.91275,50.2605,Brouette (1953)
1604,1600,1600,1,1.0,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
1604,1600,1600,1,1.0,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
1604,1600,1600,1,0.0,Floreffe,Namur,Wallonie,Belgium,4.75922,50.434,Brouette (1953)
1604,1600,1600,1,1.0,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
1604,1600,1600,1,,Charleroi,Hainaut,Wallonie,Belgium,4.44464,50.4108,Brouette (1953)
1604,1600,1600,1,0.0,Hannut,Liege,Wallonie,Belgium,5.07776,50.6722,Brouette (1953)
1605,1600,1600,1,,Fernelmont,Namur,Wallonie,Belgium,4.98333,50.55,Brouette (1953)
1606,1600,1600,1,1.0,Gembloux,Namur,Wallonie,Belgium,4.68843,50.5652,Brouette (1953)
1606,1600,1600,1,1.0,Fleurus,Hainaut,Wallonie,Belgium,4.55119,50.4823,Brouette (1953)
1606,1600,1600,1,1.0,Jemeppe-sur-Sambre,Namur,Wallonie,Belgium,4.67869,50.4631,Brouette (1953)
1606,1600,1600,1,1.0,Gembloux,Namur,Wallonie,Belgium,4.68843,50.5652,Brouette (1953)
1606,1600,1600,1,,Floreffe,Namur,Wallonie,Belgium,4.75922,50.434,Brouette (1953)
1606,1600,1600,1,1.0,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
1606,1600,1600,1,1.0,Jemeppe-sur-Sambre,Namur,Wallonie,Belgium,4.67869,50.4631,Brouette (1953)
1606,1600,1600,1,1.0,Jemeppe-sur-Sambre,Namur,Wallonie,Belgium,4.67869,50.4631,Brouette (1953)
1606,1600,1600,1,1.0,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
1606,1600,1600,1,0.0,Assesse,Namur,Wallonie,Belgium,5.02227,50.3717,Brouette (1953)
1606,1600,1600,1,1.0,Jemeppe-sur-Sambre,Namur,Wallonie,Belgium,4.67869,50.4631,Brouette (1953)
1607,1600,1600,1,0.0,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
1607,1600,1600,1,0.0,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
1607,1600,1600,1,1.0,Jemeppe-sur-Sambre,Namur,Wallonie,Belgium,4.67869,50.4631,Brouette (1953)
1607,1600,1600,1,0.0,,Namur,Wallonie,Belgium,,,Brouette (1953)
1607,1600,1600,1,1.0,,Namur,Wallonie,Belgium,,,Brouette (1953)
1607,1600,1600,1,1.0,Eghezee,Namur,Wallonie,Belgium,4.90365,50.5926,Brouette (1953)
1607,1600,1600,1,0.0,,Namur,Wallonie,Belgium,,,Brouette (1953)
1608,1600,1600,1,1.0,Charleroi,Hainaut,Wallonie,Belgium,4.44464,50.4108,Brouette (1953)
1608,1600,1600,1,0.0,Chatelet,Hainaut,Wallonie,Belgium,4.52786,50.4061,Brouette (1953)
1608,1600,1600,1,0.0,Hamois,Namur,Wallonie,Belgium,5.15685,50.341,Brouette (1953)
1608,1600,1600,1,0.0,Hamois,Namur,Wallonie,Belgium,5.15685,50.341,Brouette (1953)
1608,1600,1600,1,0.0,Ciney,Namur,Wallonie,Belgium,5.10083,50.2957,Brouette (1953)
1608,1600,1600,1,1.0,Fernelmont,Namur,Wallonie,Belgium,4.98333,50.55,Brouette (1953)
1608,1600,1600,1,,Floreffe,Namur,Wallonie,Belgium,4.75922,50.434,Brouette (1953)
1608,1600,1600,1,,Fernelmont,Namur,Wallonie,Belgium,4.98333,50.55,Brouette (1953)
1608,1600,1600,1,,Fernelmont,Namur,Wallonie,Belgium,4.98333,50.55,Brouette (1953)
1609,1600,1600,1,0.0,Hamois,Namur,Wallonie,Belgium,5.15685,50.341,Brouette (1953)
1609,1600,1600,1,1.0,Fernelmont,Namur,Wallonie,Belgium,4.98333,50.55,Brouette (1953)
1609,1600,1600,1,0.0,Andenne,Namur,Wallonie,Belgium,5.09645,50.4912,Brouette (1953)
1609,1600,1600,1,0.0,Hannut,Liege,Wallonie,Belgium,5.07776,50.6722,Brouette (1953)
1609,1600,1600,1,0.0,Fernelmont,Namur,Wallonie,Belgium,4.98333,50.55,Brouette (1953)
1609,1600,1600,1,1.0,Fernelmont,Namur,Wallonie,Belgium,4.98333,50.55,Brouette (1953)
1609,1600,1600,1,1.0,Charleroi,Hainaut,Wallonie,Belgium,4.44464,50.4108,Brouette (1953)
1609,1600,1600,1,0.0,Fernelmont,Namur,Wallonie,Belgium,4.98333,50.55,Brouette (1953)
1610,1610,1600,1,1.0,Charleroi,Hainaut,Wallonie,Belgium,4.44464,50.4108,Brouette (1953)
1610,1610,1600,1,1.0,Florennes,Namur,Wallonie,Belgium,4.60511,50.2506,Brouette (1953)
1610,1610,1600,1,,Florennes,Namur,Wallonie,Belgium,4.60511,50.2506,Brouette (1953)
1610,1610,1600,1,,,Namur,Wallonie,Belgium,,,Brouette (1953)
1611,1610,1600,1,1.0,Charleroi,Hainaut,Wallonie,Belgium,4.44464,50.4108,Brouette (1953)
1611,1610,1600,1,1.0,Charleroi,Hainaut,Wallonie,Belgium,4.44464,50.4108,Brouette (1953)
1611,1610,1600,1,1.0,Charleroi,Hainaut,Wallonie,Belgium,4.44464,50.4108,Brouette (1953)
1611,1610,1600,1,1.0,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
1611,1610,1600,1,1.0,,Namur,Wallonie,Belgium,,,Brouette (1953)
1611,1610,1600,1,1.0,,Namur,Wallonie,Belgium,,,Brouette (1953)
1611,1610,1600,1,,Florennes,Namur,Wallonie,Belgium,4.60511,50.2506,Brouette (1953)
1611,1610,1600,1,,Walcourt,Namur,Wallonie,Belgium,4.43492,50.2539,Brouette (1953)
1612,1610,1600,1,1.0,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
1612,1610,1600,1,1.0,Jemeppe-sur-Sambre,Namur,Wallonie,Belgium,4.67869,50.4631,Brouette (1953)
1612,1610,1600,1,1.0,Jemeppe-sur-Sambre,Namur,Wallonie,Belgium,4.67869,50.4631,Brouette (1953)
1612,1610,1600,1,0.0,Jemeppe-sur-Sambre,Namur,Wallonie,Belgium,4.67869,50.4631,Brouette (1953)
1612,1610,1600,1,0.0,Eghezee,Namur,Wallonie,Belgium,4.90365,50.5926,Brouette (1953)
1612,1610,1600,1,0.0,Jemeppe-sur-Sambre,Namur,Wallonie,Belgium,4.67869,50.4631,Brouette (1953)
1612,1610,1600,1,0.0,Charleroi,Hainaut,Wallonie,Belgium,4.44464,50.4108,Brouette (1953)
1614,1610,1600,1,0.0,Walcourt,Namur,Wallonie,Belgium,4.43492,50.2539,Brouette (1953)
1614,1610,1600,1,1.0,Walcourt,Namur,Wallonie,Belgium,4.43492,50.2539,Brouette (1953)
1615,1610,1600,1,1.0,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
1615,1610,1600,1,0.0,,Namur,Wallonie,Belgium,,,Brouette (1953)
1615,1610,1600,1,0.0,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
1615,1610,1600,1,0.0,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
1615,1610,1600,1,0.0,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
1615,1610,1600,1,0.0,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
1615,1610,1600,1,0.0,Hamois,Namur,Wallonie,Belgium,5.15685,50.341,Brouette (1953)
1616,1610,1600,2,,,Namur,Wallonie,Belgium,,,Brouette (1953)
1616,1610,1600,1,0.0,,Namur,Wallonie,Belgium,,,Brouette (1953)
1616,1610,1600,1,1.0,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
1616,1610,1600,1,1.0,La Bruyere,Namur,Wallonie,Belgium,4.8,50.5,Brouette (1953)
1616,1610,1600,1,,Walcourt,Namur,Wallonie,Belgium,4.43492,50.2539,Brouette (1953)
1616,1610,1600,1,,Braives,Liege,Wallonie,Belgium,5.14881,50.6282,Brouette (1953)
1616,1610,1600,2,,Braives,Liege,Wallonie,Belgium,5.14881,50.6282,Brouette (1953)
1616,1610,1600,1,0.0,,Namur,Wallonie,Belgium,,,Brouette (1953)
1616,1610,1600,1,1.0,Profondeville,Namur,Wallonie,Belgium,4.8674,50.3757,Brouette (1953)
1616,1610,1600,1,,Hannut,Liege,Wallonie,Belgium,5.07776,50.6722,Brouette (1953)
1618,1610,1600,1,,Jemeppe-sur-Sambre,Namur,Wallonie,Belgium,4.67869,50.4631,Brouette (1953)
1618,1610,1600,1,,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
1618,1610,1600,1,,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
1618,1610,1600,1,0.0,Dinant,Namur,Wallonie,Belgium,4.91275,50.2605,Brouette (1953)
1620,1620,1600,1,,Hamois,Namur,Wallonie,Belgium,5.15685,50.341,Brouette (1953)
1620,1620,1600,1,1.0,Hastiere,Namur,Wallonie,Belgium,4.83333,50.2167,Brouette (1953)
1620,1620,1600,1,1.0,Eghezee,Namur,Wallonie,Belgium,4.90365,50.5926,Brouette (1953)
1621,1620,1600,2,,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
1621,1620,1600,1,0.0,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
1621,1620,1600,1,0.0,,Namur,Wallonie,Belgium,,,Brouette (1953)
1622,1620,1600,1,0.0,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
1622,1620,1600,1,1.0,Perwez,Brabant Wallon,Wallonie,Belgium,4.81503,50.624,Brouette (1953)
1622,1620,1600,1,1.0,Perwez,Brabant Wallon,Wallonie,Belgium,4.81503,50.624,Brouette (1953)
1622,1620,1600,1,0.0,Fernelmont,Namur,Wallonie,Belgium,4.98333,50.55,Brouette (1953)
1622,1620,1600,1,0.0,Ohey,Namur,Wallonie,Belgium,5.1246,50.4367,Brouette (1953)
1623,1620,1600,1,1.0,Ohey,Namur,Wallonie,Belgium,5.1246,50.4367,Brouette (1953)
1623,1620,1600,1,1.0,Ohey,Namur,Wallonie,Belgium,5.1246,50.4367,Brouette (1953)
1623,1620,1600,1,1.0,Ohey,Namur,Wallonie,Belgium,5.1246,50.4367,Brouette (1953)
1623,1620,1600,1,1.0,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
1625,1620,1600,1,0.0,,Namur,Wallonie,Belgium,,,Brouette (1953)
1625,1620,1600,1,0.0,,Namur,Wallonie,Belgium,,,Brouette (1953)
1626,1620,1600,1,0.0,Mettet,Namur,Wallonie,Belgium,4.65785,50.32,Brouette (1953)
1626,1620,1600,1,0.0,Andenne,Namur,Wallonie,Belgium,5.09645,50.4912,Brouette (1953)
1626,1620,1600,1,0.0,Ohey,Namur,Wallonie,Belgium,5.1246,50.4367,Brouette (1953)
1627,1620,1600,1,1.0,Chatelet,Hainaut,Wallonie,Belgium,4.52786,50.4061,Brouette (1953)
1628,1620,1600,1,0.0,Hamois,Namur,Wallonie,Belgium,5.15685,50.341,Brouette (1953)
1628,1620,1600,1,0.0,Hamois,Namur,Wallonie,Belgium,5.15685,50.341,Brouette (1953)
1628,1620,1600,1,1.0,Mettet,Namur,Wallonie,Belgium,4.65785,50.32,Brouette (1953)
1628,1620,1600,1,1.0,Profondeville,Namur,Wallonie,Belgium,4.8674,50.3757,Brouette (1953)
1629,1620,1600,1,0.0,Yvoir,Namur,Wallonie,Belgium,4.87786,50.327,Brouette (1953)
1629,1620,1600,1,,Andenne,Namur,Wallonie,Belgium,5.09645,50.4912,Brouette (1953)
1629,1620,1600,1,1.0,Chatelet,Hainaut,Wallonie,Belgium,4.52786,50.4061,Brouette (1953)
1629,1620,1600,1,0.0,Dinant,Namur,Wallonie,Belgium,4.91275,50.2605,Brouette (1953)
1630,1630,1600,1,1.0,Gembloux,Namur,Wallonie,Belgium,4.68843,50.5652,Brouette (1953)
1630,1630,1600,1,1.0,Gembloux,Namur,Wallonie,Belgium,4.68843,50.5652,Brouette (1953)
1630,1630,1600,1,1.0,Gembloux,Namur,Wallonie,Belgium,4.68843,50.5652,Brouette (1953)
1630,1630,1600,1,1.0,Gembloux,Namur,Wallonie,Belgium,4.68843,50.5652,Brouette (1953)
1630,1630,1600,1,0.0,Gembloux,Namur,Wallonie,Belgium,4.68843,50.5652,Brouette (1953)
1630,1630,1600,1,1.0,Gembloux,Namur,Wallonie,Belgium,4.68843,50.5652,Brouette (1953)
1631,1630,1600,1,1.0,Onhaye,Namur,Wallonie,Belgium,4.83986,50.2415,Brouette (1953)
1631,1630,1600,1,1.0,Mettet,Namur,Wallonie,Belgium,4.65785,50.32,Brouette (1953)
1634,1630,1600,1,1.0,Florennes,Namur,Wallonie,Belgium,4.60511,50.2506,Brouette (1953)
1636,1630,1600,1,0.0,Assesse,Namur,Wallonie,Belgium,5.02227,50.3717,Brouette (1953)
1640,1640,1600,1,,Hastiere,Namur,Wallonie,Belgium,4.83333,50.2167,Brouette (1953)
1640,1640,1600,1,,Dinant,Namur,Wallonie,Belgium,4.91275,50.2605,Brouette (1953)
1643,1640,1600,1,1.0,Dinant,Namur,Wallonie,Belgium,4.91275,50.2605,Brouette (1953)
1643,1640,1600,1,0.0,,Namur,Wallonie,Belgium,,,Brouette (1953)
1644,1640,1600,1,0.0,Hastiere,Namur,Wallonie,Belgium,4.83333,50.2167,Brouette (1953)
1646,1640,1600,1,1.0,Fleurus,Hainaut,Wallonie,Belgium,4.55119,50.4823,Brouette (1953)
1607,1600,1600,27,27.0,,,,France,,,Carlson (2004)
1326,1320,1300,3,1.0,Agen,Lot-et-Garonne,Aquitaine,France,0.616363,44.203142,Carlson (2004)
1477,1470,1400,1,1.0,Bearn,Pyrenees-Atlantiques,Aquitaine,France,-0.2136437,43.1350202,Carlson (2004)
1508,1500,1500,1,0.0,Bearn,Pyrenees-Atlantiques,Aquitaine,France,-0.2136437,43.1350202,Carlson (2004)
1598,1590,1500,1,1.0,Bordeaux,Gironde,Aquitaine,France,-0.57918,44.837789,Carlson (2004)
1608,1600,1600,1,1.0,Saint-Jean-de-Luz,Pyrenees-Atlantiques,Aquitaine,France,-1.663055,43.388051,Carlson (2004)
1619,1610,1600,2,0.0,Nerac,Lot-et-Garonne,Aquitaine,France,0.340128,44.136103,Carlson (2004)
1718,1710,1700,1,1.0,Bordeaux,Gironde,Aquitaine,France,-0.57918,44.837789,Carlson (2004)
1589,1580,1500,1,1.0,Riom,Puy-de-Dome,Auvergne,France,3.114932,45.8939949,Carlson (2004)
1597,1590,1500,1,0.0,Riom,Puy-de-Dome,Auvergne,France,3.114932,45.8939949,Carlson (2004)
1634,1630,1600,1,1.0,L'Oudon,Calvados,Basse-Normandie,France,0.0321618,48.9706758,Carlson (2004)
1438,1430,1400,1,1.0,Nevers,Nievre,Bourgogne,France,3.162845,46.990896,Carlson (2004)
1576,1570,1500,1,1.0,Tonnerre,Yonne,Bourgogne,France,3.973527,47.856724,Carlson (2004)
1650,1650,1600,2,2.0,Auxonne,Cote-d'Or,Bourgogne,France,5.388925,47.193543,Carlson (2004)
1742,1740,1700,1,1.0,Dijon,Cote-d'Or,Bourgogne,France,5.04148,47.322047,Carlson (2004)
1728,1720,1700,3,0.0,Lorient,Morbihan,Bretagne,France,-3.3702449,47.7482524,Carlson (2004)
1589,1580,1500,14,0.0,Tours,Indre-et-Loire,Centre,France,0.68484,47.394144,Carlson (2004)
1616,1610,1600,18,18.0,Orleans,Loiret,Centre,France,6.15428,47.619788,Carlson (2004)
1556,1550,1500,1,1.0,Bievres,Ardennes,Champagne-Ardenne,France,5.264767,49.55626,Carlson (2004)
1521,1520,1500,2,2.0,Besancon,Doubs,Franche-Comte,France,6.0240539,47.237829,Carlson (2004)
1529,1520,1500,1,0.0,Luxeuil-les-Bains,Haute-Saone,Franche-Comte,France,6.381111,47.8168409,Carlson (2004)
1529,1520,1500,1,,Luxeuil-les-Bains,Haute-Saone,Franche-Comte,France,6.381111,47.8168409,Carlson (2004)
1574,1570,1500,1,1.0,Dole,Jura,Franche-Comte,France,5.49081,47.09534,Carlson (2004)
1599,1590,1500,1,1.0,Vesoul,Haute-Saone,Franche-Comte,France,6.15428,47.619788,Carlson (2004)
1610,1610,1600,1,1.0,Vesoul,Haute-Saone,Franche-Comte,France,6.15428,47.619788,Carlson (2004)
1610,1610,1600,1,1.0,Vesoul,Haute-Saone,Franche-Comte,France,6.15428,47.619788,Carlson (2004)
1540,1540,1500,1,1.0,Rouen,Seine-Maritime,Haute-Normandie,France,1.099971,49.443232,Carlson (2004)
1540,1540,1500,1,1.0,Rouen,Seine-Maritime,Haute-Normandie,France,1.099971,49.443232,Carlson (2004)
1591,1590,1500,1,0.0,Louviers,Eure,Haute-Normandie,France,1.1686123,49.2152477,Carlson (2004)
1618,1610,1600,8,8.0,Londinieres,Seine-Maritime,Haute-Normandie,France,1.402787,49.832774,Carlson (2004)
1647,1640,1600,1,1.0,Louviers,Eure,Haute-Normandie,France,1.1686123,49.2152477,Carlson (2004)
1647,1640,1600,1,1.0,Louviers,Eure,Haute-Normandie,France,1.1686123,49.2152477,Carlson (2004)
1647,1640,1600,1,1.0,Louviers,Eure,Haute-Normandie,France,1.1686123,49.2152477,Carlson (2004)
1647,1640,1600,1,1.0,Rouen,Seine-Maritime,Haute-Normandie,France,1.099971,49.443232,Carlson (2004)
1684,1680,1600,1,1.0,Rouen,Seine-Maritime,Haute-Normandie,France,1.099971,49.443232,Carlson (2004)
